id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
3164,fctype3164,26,78,2975,481,511,243
3165,fctype3165,25,77,2961,451,481,242
3166,fctype3166,24,77,2947,421,451,242
3167,fctype3167,21,79,2935,391,421,242
3168,fctype3168,21,82,2925,361,391,244
3169,fctype3169,21,85,2913,331,361,245
3170,fctype3170,21,86,2902,301,331,245
3171,fctype3171,21,85,2890,272,301,245
3172,fctype3172,22,83,2878,242,272,244
3173,fctype3173,22,80,2866,212,242,243
3174,fctype3174,20,76,2854,182,212,241
3175,fctype3175,18,70,2844,153,182,236
3176,fctype3176,16,64,2836,124,153,233
3177,fctype3177,14,59,2829,95,124,230
3178,fctype3178,8,292,3008,228,900,199
3179,fctype3179,4,79,3009,201,930,224
3180,fctype3180,12,103,3004,175,960,240
3181,fctype3181,18,111,2996,150,990,247
3182,fctype3182,21,114,2986,127,1020,251
3183,fctype3183,23,113,2974,108,1050,252
3184,fctype3184,20,111,2963,85,1080,250
3185,fctype3185,14,106,2954,67,1110,243
3186,fctype3186,6,92,2949,42,1140,230
3187,fctype3187,9,346,2949,0,1200,203
3188,fctype3188,12,337,2950,30,1230,194
3189,fctype3189,13,338,2954,42,1260,191
3190,fctype3190,13,31,2954,95,1320,216
3191,fctype3191,14,52,2948,108,1348,226
3192,fctype3192,11,55,2941,127,1376,227
3193,fctype3193,4,32,2938,150,1405,219
3194,fctype3194,2,342,2939,170,1433,216
3195,fctype3195,1,79,2939,192,1461,220
3196,fctype3196,2,90,2938,212,1489,223
3197,fctype3197,5,326,2945,247,1690,207
3198,fctype3198,8,308,2947,256,1718,199
3199,fctype3199,9,300,2952,228,1747,194
3200,fctype3200,9,302,2956,201,1776,195
3201,fctype3201,7,307,2960,175,1805,201
3202,fctype3202,3,333,2962,150,1834,212
3203,fctype3203,2,63,2962,127,1863,221
3204,fctype3204,3,103,2960,108,1892,225
3205,fctype3205,4,115,2958,95,1921,227
3206,fctype3206,4,111,2956,90,1950,227
3207,fctype3207,4,90,2954,90,1979,226
3208,fctype3208,5,66,2952,95,2008,225
3209,fctype3209,4,36,2950,108,2037,219
3210,fctype3210,4,330,2950,150,2096,210
3211,fctype3211,4,320,2952,170,2125,210
3212,fctype3212,2,337,2953,175,2154,215
3213,fctype3213,1,45,2953,162,2183,219
3214,fctype3214,3,108,2952,153,2213,225
3215,fctype3215,9,122,2950,150,2242,236
3216,fctype3216,17,121,2944,134,2271,246
3217,fctype3217,24,112,2921,108,2330,253
3218,fctype3218,17,104,2899,90,2389,246
3219,fctype3219,16,99,2890,85,2418,244
3220,fctype3220,14,90,2882,67,2448,241
3221,fctype3221,13,78,2875,60,2477,236
3222,fctype3222,11,68,2869,60,2506,232
3223,fctype3223,9,62,2864,30,2529,228
3224,fctype3224,7,62,2861,0,2541,226
3225,fctype3225,4,30,2858,0,2553,218
3226,fctype3226,8,308,2859,0,2565,198
3227,fctype3227,15,298,2865,30,2577,178
3228,fctype3228,19,294,2873,42,2590,163
3229,fctype3229,25,292,2884,67,2603,142
3230,fctype3230,30,294,2899,95,2616,125
3231,fctype3231,30,301,2915,124,2630,123
3232,fctype3232,29,311,2929,153,2643,131
3233,fctype3233,26,321,2940,182,2656,143
3234,fctype3234,26,331,2948,212,2670,152
3235,fctype3235,26,342,2954,234,2683,157
3236,fctype3236,28,347,2957,255,2697,155
3237,fctype3237,31,343,2961,277,2710,143
3238,fctype3238,33,339,2967,300,2724,134
3239,fctype3239,34,339,2974,324,2737,130
3240,fctype3240,34,340,2981,350,2751,130
3241,fctype3241,33,338,2988,376,2765,132
3242,fctype3242,30,335,2996,402,2780,138
3243,fctype3243,26,337,3003,418,2795,154
3244,fctype3244,20,339,3008,430,2809,174
3245,fctype3245,14,339,3011,443,2825,189
3246,fctype3246,9,330,3013,457,2840,198
3247,fctype3247,6,318,3015,470,2856,203
3248,fctype3248,5,338,3017,484,2872,209
3249,fctype3249,8,26,3018,499,2888,216
3250,fctype3250,15,49,3014,503,2904,225
3251,fctype3251,19,54,3005,474,2920,227
3252,fctype3252,17,47,2997,446,2936,224
3253,fctype3253,13,27,2992,418,2947,214
3254,fctype3254,17,33,2989,335,2982,214
3255,fctype3255,19,44,2981,309,2994,221
3256,fctype3256,14,34,2974,283,3007,217
3257,fctype3257,13,20,2970,212,3046,210
3258,fctype3258,13,27,2967,192,3059,214
3259,fctype3259,12,24,2964,175,3072,213
3260,fctype3260,12,13,2962,162,3086,208
3261,fctype3261,10,354,2960,153,3127,204
3262,fctype3262,8,339,2961,162,3118,203
3263,fctype3263,7,328,2963,175,3089,203
3264,fctype3264,8,320,2965,192,3059,199
3265,fctype3265,10,315,2969,212,3029,192
3266,fctype3266,12,315,2973,234,3000,188
3267,fctype3267,15,310,2977,258,2970,179
3268,fctype3268,17,307,2984,283,2940,171
3269,fctype3269,17,313,2992,309,2910,171
3270,fctype3270,15,328,2998,335,2881,183
3271,fctype3271,12,350,3001,362,2851,198
3272,fctype3272,10,351,3001,390,2821,202
3273,fctype3273,9,328,3003,418,2792,199
3274,fctype3274,9,302,3006,446,2762,194
3275,fctype3275,9,287,3011,474,2732,196
3276,fctype3276,5,267,3017,532,2673,207
3277,fctype3277,6,277,3020,560,2644,205
3278,fctype3278,3,315,3023,551,2614,210
3279,fctype3279,5,28,3022,525,2584,218
3280,fctype3280,8,58,3020,499,2555,226
3281,fctype3281,10,79,3015,474,2525,234
3282,fctype3282,11,95,3009,446,2496,238
3283,fctype3283,12,106,3003,418,2466,241
3284,fctype3284,14,113,2996,390,2436,243
3285,fctype3285,15,117,2990,362,2407,244
3286,fctype3286,16,117,2983,335,2377,246
3287,fctype3287,16,116,2975,309,2348,246
3288,fctype3288,15,116,2967,283,2318,245
3289,fctype3289,14,113,2960,258,2289,244
3290,fctype3290,16,108,2953,234,2259,245
3291,fctype3291,18,106,2944,212,2230,248
3292,fctype3292,6,77,2430,295,834,228
3293,fctype3293,8,80,2426,323,860,231
3294,fctype3294,14,81,2420,351,886,238
3295,fctype3295,17,84,2411,379,912,242
3296,fctype3296,18,103,2392,437,966,247
3297,fctype3297,16,119,2383,408,993,246
3298,fctype3298,12,138,2377,379,1020,239
3299,fctype3299,10,175,2376,351,1048,226
3300,fctype3300,15,200,2377,323,1075,214
3301,fctype3301,14,146,2379,242,1159,239
3302,fctype3302,14,132,2373,212,1187,242
3303,fctype3303,17,118,2366,182,1215,247
3304,fctype3304,22,113,2355,153,1243,251
3305,fctype3305,25,116,2344,124,1271,253
3306,fctype3306,25,121,2332,95,1300,253
3307,fctype3307,23,125,2320,67,1328,251
3308,fctype3308,23,127,2310,42,1357,251
3309,fctype3309,26,129,2299,30,1385,251
3310,fctype3310,25,335,2296,30,1558,157
3311,fctype3311,24,336,2302,42,1587,161
3312,fctype3312,21,334,2308,30,1560,167
3313,fctype3313,15,345,2312,0,1530,189
3314,fctype3314,10,359,2311,0,1500,205
3315,fctype3315,9,309,2310,30,1470,194
3316,fctype3316,15,274,2318,42,1440,179
3317,fctype3317,20,259,2327,67,1410,168
3318,fctype3318,22,267,2351,124,1350,160
3319,fctype3319,15,296,2364,153,1320,176
3320,fctype3320,14,320,2357,255,1200,183
3321,fctype3321,19,285,2368,277,1170,165
3322,fctype3322,19,271,2377,300,1140,166
3323,fctype3323,21,266,2388,319,1110,162
3324,fctype3324,21,269,2400,339,1080,162
3325,fctype3325,18,275,2410,361,1050,169
3326,fctype3326,17,282,2419,382,1020,172
3327,fctype3327,17,286,2427,366,990,170
3328,fctype3328,18,288,2436,350,960,166
3329,fctype3329,19,292,2447,335,930,163
3330,fctype3330,19,298,2457,323,900,162
3331,fctype3331,18,301,2466,313,870,169
3332,fctype3332,14,291,2472,306,840,180
3333,fctype3333,5,270,2478,295,810,207
3334,fctype3334,11,106,2478,277,780,239
3335,fctype3335,19,91,2460,242,720,246
3336,fctype3336,24,82,2450,228,690,244
3337,fctype3337,20,66,2403,190,570,235
3338,fctype3338,26,81,2391,175,540,244
3339,fctype3339,31,78,2374,150,510,242
3340,fctype3340,28,65,2355,127,480,234
3341,fctype3341,22,49,2346,108,450,223
3342,fctype3342,19,41,2338,95,420,219
3343,fctype3343,14,40,2334,90,390,220
3344,fctype3344,12,58,2328,85,360,228
3345,fctype3345,11,67,2322,67,330,231
3346,fctype3346,20,313,2329,85,391,161
3347,fctype3347,25,309,2340,108,366,146
3348,fctype3348,26,308,2350,127,342,139
3349,fctype3349,34,295,2361,150,319,107
3350,fctype3350,35,292,2386,170,297,103
3351,fctype3351,28,299,2401,192,277,130
3352,fctype3352,27,301,2414,216,258,135
3353,fctype3353,28,298,2427,242,242,131
3354,fctype3354,28,295,2442,268,228,129
3355,fctype3355,26,293,2457,295,218,137
3356,fctype3356,23,294,2471,285,212,150
3357,fctype3357,17,297,2481,256,210,170
3358,fctype3358,9,302,2488,228,210,194
3359,fctype3359,4,356,2490,201,212,214
3360,fctype3360,8,64,2487,175,218,228
3361,fctype3361,13,74,2481,150,228,235
3362,fctype3362,13,70,2474,127,242,234
3363,fctype3363,13,64,2467,108,256,232
3364,fctype3364,12,61,2461,95,268,230
3365,fctype3365,11,50,2455,90,283,225
3366,fctype3366,11,274,2456,95,309,192
3367,fctype3367,9,256,2463,108,324,199
3368,fctype3368,9,276,2467,127,342,197
3369,fctype3369,12,296,2473,150,361,186
3370,fctype3370,12,315,2477,175,376,188
3371,fctype3371,15,315,2482,201,362,179
3372,fctype3372,16,307,2490,228,351,173
3373,fctype3373,16,303,2497,256,342,174
3374,fctype3374,15,305,2505,285,335,177
3375,fctype3375,12,312,2510,313,331,188
3376,fctype3376,10,308,2513,342,330,191
3377,fctype3377,11,308,2518,330,330,190
3378,fctype3378,10,328,2522,300,330,195
3379,fctype3379,9,355,2524,270,331,206
3380,fctype3380,8,349,2522,240,323,206
3381,fctype3381,6,334,2525,210,313,206
3382,fctype3382,3,59,2526,180,306,221
3383,fctype3383,9,103,2524,150,301,236
3384,fctype3384,13,103,2516,120,300,242
3385,fctype3385,15,97,2510,90,300,244
3386,fctype3386,17,90,2500,60,300,243
3387,fctype3387,15,83,2491,30,300,240
3388,fctype3388,10,352,2480,0,306,203
3389,fctype3389,16,335,2485,30,313,183
3390,fctype3390,18,329,2489,60,323,173
3391,fctype3391,20,321,2495,85,335,164
3392,fctype3392,20,322,2503,108,350,166
3393,fctype3393,17,328,2509,134,366,177
3394,fctype3394,12,356,2513,134,384,201
3395,fctype3395,8,52,2510,85,424,225
3396,fctype3396,11,68,2501,60,446,232
3397,fctype3397,9,72,2496,30,467,231
3398,fctype3398,4,40,2492,0,488,220
3399,fctype3399,7,315,2496,30,509,201
3400,fctype3400,8,313,2499,60,531,198
3401,fctype3401,5,315,2500,85,553,206
3402,fctype3402,4,11,2504,108,576,216
3403,fctype3403,5,52,2501,134,600,223
3404,fctype3404,9,90,2498,162,624,235
3405,fctype3405,17,105,2491,190,649,247
3406,fctype3406,23,110,2480,218,674,252
3407,fctype3407,25,115,2467,247,700,253
3408,fctype3408,26,118,2454,218,726,253
3409,fctype3409,26,121,2441,190,752,253
3410,fctype3410,26,124,2429,162,778,253
3411,fctype3411,25,127,2417,134,805,252
3412,fctype3412,24,130,2406,108,810,251
3413,fctype3413,24,130,2396,85,810,251
3414,fctype3414,25,129,2385,67,811,251
3415,fctype3415,25,131,2374,42,812,251
3416,fctype3416,22,128,2364,30,815,250
3417,fctype3417,18,345,2346,30,830,181
3418,fctype3418,26,332,2356,67,845,150
3419,fctype3419,29,328,2364,95,854,138
3420,fctype3420,30,334,2374,108,864,138
3421,fctype3421,31,343,2380,124,875,142
3422,fctype3422,32,348,2384,134,886,146
3423,fctype3423,28,351,2388,150,899,158
3424,fctype3424,23,348,2391,170,900,172
3425,fctype3425,16,346,2394,192,900,186
3426,fctype3426,14,17,2393,212,900,208
3427,fctype3427,18,26,2381,258,904,209
3428,fctype3428,21,27,2380,255,908,205
3429,fctype3429,24,36,2372,234,912,210
3430,fctype3430,24,37,2364,216,918,212
3431,fctype3431,23,27,2356,201,924,204
3432,fctype3432,22,45,2348,120,934,220
3433,fctype3433,26,59,2338,90,938,229
3434,fctype3434,23,58,2323,60,942,230
3435,fctype3435,12,47,2318,30,947,224
3436,fctype3436,12,248,2326,30,960,195
3437,fctype3437,16,238,2334,60,968,189
3438,fctype3438,19,250,2341,90,977,175
3439,fctype3439,17,273,2350,120,973,172
3440,fctype3440,13,302,2356,150,957,183
3441,fctype3441,15,315,2359,180,942,179
3442,fctype3442,19,318,2364,210,927,165
3443,fctype3443,22,321,2371,240,912,158
3444,fctype3444,22,323,2378,270,899,159
3445,fctype3445,24,317,2385,300,886,150
3446,fctype3446,25,321,2396,330,875,149
3447,fctype3447,24,327,2403,360,864,154
3448,fctype3448,24,326,2411,390,854,155
3449,fctype3449,24,319,2417,420,845,151
3450,fctype3450,24,311,2428,446,837,147
3451,fctype3451,23,310,2438,437,830,150
3452,fctype3452,22,317,2458,424,819,155
3453,fctype3453,17,332,2465,395,815,177
3454,fctype3454,14,58,2460,335,811,230
3455,fctype3455,18,72,2452,306,810,237
3456,fctype3456,17,74,2443,277,811,238
3457,fctype3457,17,81,2434,247,812,241
3458,fctype3458,18,90,2425,218,815,244
3459,fctype3459,18,91,2414,190,819,245
3460,fctype3460,17,88,2405,162,824,243
3461,fctype3461,13,85,2397,134,830,239
3462,fctype3462,14,84,2392,108,837,239
3463,fctype3463,22,96,2370,67,854,249
3464,fctype3464,20,99,2359,42,864,248
3465,fctype3465,8,79,2350,30,875,231
3466,fctype3466,13,315,2350,0,886,186
3467,fctype3467,23,301,2359,30,899,149
3468,fctype3468,23,297,2373,60,912,150
3469,fctype3469,19,294,2382,90,927,162
3470,fctype3470,20,288,2390,120,942,161
3471,fctype3471,21,278,2401,150,957,160
3472,fctype3472,18,268,2414,180,973,170
3473,fctype3473,9,251,2423,210,990,200
3474,fctype3474,6,211,2424,240,1008,216
3475,fctype3475,7,186,2427,270,1026,222
3476,fctype3476,10,175,2424,300,1045,226
3477,fctype3477,12,162,2424,330,1044,232
3478,fctype3478,13,157,2419,360,1015,234
3479,fctype3479,11,186,2418,390,987,222
3480,fctype3480,10,191,2421,420,959,220
3481,fctype3481,10,237,2423,480,902,203
3482,fctype3482,6,128,2429,540,847,230
3483,fctype3483,8,117,2423,570,819,235
3484,fctype3484,5,101,2419,600,792,228
3485,fctype3485,6,70,2418,630,765,226
3486,fctype3486,8,79,2414,660,738,231
3487,fctype3487,10,93,2409,644,711,237
3488,fctype3488,10,101,2404,618,685,236
3489,fctype3489,7,118,2400,592,659,232
3490,fctype3490,8,130,2397,566,633,234
3491,fctype3491,11,133,2393,541,607,237
3492,fctype3492,8,137,2389,516,582,232
3493,fctype3493,8,103,2388,492,558,233
3494,fctype3494,14,104,2381,469,534,243
3495,fctype3495,17,129,2373,446,511,246
3496,fctype3496,23,138,2366,424,488,247
3497,fctype3497,29,132,2356,404,467,251
3498,fctype3498,28,134,2342,382,446,251
3499,fctype3499,25,140,2333,361,424,248
3500,fctype3500,26,139,2323,339,404,248
3501,fctype3501,26,140,2313,319,382,248
3502,fctype3502,24,144,2304,297,361,245
3503,fctype3503,23,149,2298,277,342,243
3504,fctype3504,23,158,2292,258,324,237
3505,fctype3505,23,175,2289,242,309,226
3506,fctype3506,6,55,3373,30,4403,224
3507,fctype3507,3,38,3371,30,4375,219
3508,fctype3508,3,270,3371,42,4319,212
3509,fctype3509,4,252,3374,67,4291,211
3510,fctype3510,3,214,3375,95,4263,216
3511,fctype3511,5,198,3376,124,4235,218
3512,fctype3512,12,127,3375,180,4179,240
3513,fctype3513,22,85,3354,120,4123,245
3514,fctype3514,34,326,3355,247,3707,118
3515,fctype3515,32,331,3365,277,3680,131
3516,fctype3516,31,327,3373,306,3652,131
3517,fctype3517,29,320,3385,335,3625,133
3518,fctype3518,25,321,3395,365,3598,147
3519,fctype3519,10,113,3095,234,2297,238
3520,fctype3520,14,110,3089,212,2275,244
3521,fctype3521,15,115,3081,192,2252,245
3522,fctype3522,15,125,3074,170,2230,244
3523,fctype3523,16,128,3068,150,2208,244
3524,fctype3524,16,123,3061,124,2186,245
3525,fctype3525,20,108,3054,95,2164,250
3526,fctype3526,26,101,3040,67,2143,252
3527,fctype3527,22,102,3025,42,2121,251
3528,fctype3528,18,99,3016,30,2100,247
3529,fctype3529,18,84,3005,0,2079,243
3530,fctype3530,11,50,2996,30,2059,225
3531,fctype3531,10,351,2995,0,1978,203
3532,fctype3532,13,314,2997,30,1959,185
3533,fctype3533,18,308,3005,60,1940,169
3534,fctype3534,19,316,3012,90,1921,168
3535,fctype3535,17,328,3019,120,1902,176
3536,fctype3536,16,343,3022,150,1884,185
3537,fctype3537,19,338,3024,180,1866,175
3538,fctype3538,25,326,3029,210,1848,152
3539,fctype3539,30,318,3050,255,1814,129
3540,fctype3540,31,313,3062,277,1797,124
3541,fctype3541,32,307,3076,300,1781,119
3542,fctype3542,31,304,3092,324,1765,121
3543,fctype3543,27,308,3106,350,1749,137
3544,fctype3544,25,311,3116,376,1734,146
3545,fctype3545,24,312,3127,402,1719,147
3546,fctype3546,23,320,3136,430,1705,154
3547,fctype3547,25,320,3143,457,1691,148
3548,fctype3548,27,313,3154,484,1677,136
3549,fctype3549,28,301,3166,510,1664,131
3550,fctype3550,31,285,3182,525,1650,118
3551,fctype3551,33,277,3202,499,1637,113
3552,fctype3552,31,279,3221,474,1624,120
3553,fctype3553,26,290,3238,450,1611,137
3554,fctype3554,21,306,3249,426,1599,159
3555,fctype3555,20,313,3256,402,1588,162
3556,fctype3556,18,321,3265,376,1577,172
3557,fctype3557,13,350,3268,350,1566,196
3558,fctype3558,11,356,3267,323,1556,202
3559,fctype3559,12,334,3269,295,1546,192
3560,fctype3560,12,346,3273,268,1537,196
3561,fctype3561,11,19,3272,242,1529,212
3562,fctype3562,8,22,3269,216,1521,215
3563,fctype3563,6,32,3269,192,1513,219
3564,fctype3564,12,67,3266,170,1507,232
3565,fctype3565,16,70,3257,150,1500,236
3566,fctype3566,13,65,3249,127,1495,232
3567,fctype3567,8,47,3244,108,1489,223
3568,fctype3568,8,358,3243,95,1485,208
3569,fctype3569,12,340,3244,90,1481,193
3570,fctype3570,16,321,3247,95,1478,176
3571,fctype3571,20,300,3255,108,1475,161
3572,fctype3572,22,284,3266,127,1473,153
3573,fctype3573,19,269,3279,150,1471,167
3574,fctype3574,13,244,3287,175,1470,193
3575,fctype3575,11,208,3292,201,1470,212
3576,fctype3576,13,179,3293,228,1470,225
3577,fctype3577,15,166,3292,256,1463,232
3578,fctype3578,17,153,3289,285,1434,238
3579,fctype3579,20,139,3284,313,1405,245
3580,fctype3580,20,139,3275,342,1376,245
3581,fctype3581,18,143,3270,371,1348,243
3582,fctype3582,20,139,3263,400,1319,245
3583,fctype3583,21,142,3256,430,1290,245
3584,fctype3584,24,143,3249,426,1261,246
3585,fctype3585,27,147,3240,408,1231,244
3586,fctype3586,27,155,3233,391,1201,239
3587,fctype3587,27,152,3227,376,1172,241
3588,fctype3588,25,148,3218,362,1142,244
3589,fctype3589,23,146,3212,351,1112,244
3590,fctype3590,23,147,3204,342,1082,244
3591,fctype3591,21,155,3198,335,1052,239
3592,fctype3592,21,153,3194,331,1022,240
3593,fctype3593,23,141,3188,330,992,246
3594,fctype3594,21,138,3178,331,962,247
3595,fctype3595,16,140,3168,342,902,242
3596,fctype3596,22,119,3161,351,872,251
3597,fctype3597,30,109,3147,362,842,254
3598,fctype3598,33,108,3129,376,812,254
3599,fctype3599,35,107,3110,390,782,253
3600,fctype3600,32,108,3089,402,752,254
3601,fctype3601,25,110,3074,417,722,253
3602,fctype3602,23,102,3063,420,693,251
3603,fctype3603,24,93,3049,421,663,249
3604,fctype3604,22,89,3036,424,633,247
3605,fctype3605,20,89,3025,430,603,246
3606,fctype3606,29,87,3014,437,573,248
3607,fctype3607,32,83,2992,446,543,245
3608,fctype3608,25,79,2977,457,514,243
3609,fctype3609,25,80,2964,454,484,244
3610,fctype3610,25,82,2950,424,454,245
3611,fctype3611,23,87,2937,395,424,246
3612,fctype3612,22,92,2925,365,395,248
3613,fctype3613,21,94,2913,335,365,248
3614,fctype3614,20,92,2902,306,335,246
3615,fctype3615,20,87,2891,277,306,245
3616,fctype3616,20,82,2880,247,277,243
3617,fctype3617,20,76,2869,218,247,241
3618,fctype3618,20,69,2858,190,218,237
3619,fctype3619,18,63,2849,162,190,233
3620,fctype3620,17,61,2841,134,162,232
3621,fctype3621,15,62,2833,108,134,231
3622,fctype3622,12,68,2827,85,108,232
3623,fctype3623,4,276,3010,218,900,208
3624,fctype3624,7,115,3009,190,930,232
3625,fctype3625,14,105,3003,162,960,243
3626,fctype3626,18,100,2993,134,990,247
3627,fctype3627,21,100,2982,108,1020,249
3628,fctype3628,21,101,2970,85,1050,249
3629,fctype3629,17,102,2960,67,1080,246
3630,fctype3630,11,99,2953,42,1110,239
3631,fctype3631,3,86,2948,30,1138,224
3632,fctype3632,5,307,2950,0,1167,207
3633,fctype3633,8,317,2953,0,1195,200
3634,fctype3634,10,321,2956,30,1224,195
3635,fctype3635,9,328,2960,60,1253,199
3636,fctype3636,6,9,2961,85,1282,213
3637,fctype3637,9,51,2959,108,1310,225
3638,fctype3638,13,59,2953,134,1338,230
3639,fctype3639,13,52,2946,150,1366,227
3640,fctype3640,9,34,2941,170,1395,219
3641,fctype3641,5,18,2940,192,1423,216
3642,fctype3642,4,35,2939,212,1452,219
3643,fctype3643,3,39,2938,234,1480,220
3644,fctype3644,4,31,2937,255,1509,219
3645,fctype3645,4,16,2936,277,1537,216
3646,fctype3646,4,330,2936,277,1566,210
3647,fctype3647,7,298,2938,272,1595,200
3648,fctype3648,8,298,2943,270,1624,198
3649,fctype3649,6,309,2946,272,1652,203
