id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
5589,fctype5589,11,184,2472,162,845,223
5590,fctype5590,14,117,2464,150,785,244
5591,fctype5591,16,109,2458,134,755,245
5592,fctype5592,19,104,2450,124,726,248
5593,fctype5593,22,102,2439,108,696,250
5594,fctype5594,23,106,2426,85,666,252
5595,fctype5595,25,111,2413,67,636,253
5596,fctype5596,24,112,2400,60,607,253
5597,fctype5597,22,112,2390,60,577,252
5598,fctype5598,23,112,2378,42,547,252
5599,fctype5599,22,111,2366,30,518,252
5600,fctype5600,18,107,2353,30,488,247
5601,fctype5601,12,38,2337,0,400,220
5602,fctype5602,14,44,2333,30,371,222
5603,fctype5603,13,48,2327,60,342,224
5604,fctype5604,22,303,2483,300,108,152
5605,fctype5605,17,315,2493,330,85,173
5606,fctype5606,5,49,2497,319,60,222
5607,fctype5607,6,72,2492,300,67,227
5608,fctype5608,5,57,2490,283,85,223
5609,fctype5609,6,14,2488,268,95,215
5610,fctype5610,8,357,2488,256,108,207
5611,fctype5611,9,14,2488,247,124,212
5612,fctype5612,11,30,2486,242,134,216
5613,fctype5613,12,13,2482,240,150,208
5614,fctype5614,12,357,2483,240,170,200
5615,fctype5615,14,328,2481,256,234,186
5616,fctype5616,17,315,2488,268,255,174
5617,fctype5617,18,312,2494,283,255,170
5618,fctype5618,19,307,2502,300,234,164
5619,fctype5619,16,314,2512,319,216,176
5620,fctype5620,12,318,2515,339,201,189
5621,fctype5621,10,313,2519,361,190,194
5622,fctype5622,10,313,2521,384,182,194
5623,fctype5623,9,315,2526,390,180,196
5624,fctype5624,7,315,2529,362,180,202
5625,fctype5625,7,297,2532,335,180,201
5626,fctype5626,4,280,2535,309,182,208
5627,fctype5627,4,121,2535,283,182,227
5628,fctype5628,10,105,2531,258,175,237
5629,fctype5629,7,92,2526,234,162,232
5630,fctype5630,6,61,2524,212,153,225
5631,fctype5631,9,32,2515,175,150,218
5632,fctype5632,9,359,2516,162,150,206
5633,fctype5633,11,351,2516,153,150,199
5634,fctype5634,12,344,2517,150,153,195
5635,fctype5635,11,347,2519,150,162,200
5636,fctype5636,9,333,2519,153,175,200
5637,fctype5637,7,318,2524,153,192,201
5638,fctype5638,3,45,2526,124,212,220
5639,fctype5639,7,88,2521,95,234,231
5640,fctype5640,6,99,2519,67,255,230
5641,fctype5641,6,119,2514,30,297,231
5642,fctype5642,8,108,2510,0,319,233
5643,fctype5643,2,82,2507,0,342,221
5644,fctype5644,3,352,2507,30,366,214
5645,fctype5645,3,4,2506,42,391,215
5646,fctype5646,3,308,2507,67,417,212
5647,fctype5647,1,45,2509,95,443,219
5648,fctype5648,15,119,2501,150,497,245
5649,fctype5649,20,112,2492,175,524,250
5650,fctype5650,24,104,2479,201,552,252
5651,fctype5651,23,98,2464,228,579,250
5652,fctype5652,23,92,2452,240,607,248
5653,fctype5653,24,88,2440,210,636,247
5654,fctype5654,23,84,2426,180,664,245
5655,fctype5655,19,69,2413,150,666,236
5656,fctype5656,19,41,2408,120,663,219
5657,fctype5657,23,28,2401,90,661,203
5658,fctype5658,24,28,2390,30,660,203
5659,fctype5659,20,335,2384,30,666,171
5660,fctype5660,27,321,2391,60,671,140
5661,fctype5661,32,318,2403,90,677,121
5662,fctype5662,30,326,2416,120,684,132
5663,fctype5663,26,336,2424,150,693,153
5664,fctype5664,25,331,2429,170,702,154
5665,fctype5665,27,323,2438,192,713,144
5666,fctype5666,22,340,2448,212,725,168
5667,fctype5667,17,22,2446,234,738,207
5668,fctype5668,13,25,2439,255,750,213
5669,fctype5669,11,15,2439,277,750,210
5670,fctype5670,15,39,2432,175,755,219
5671,fctype5671,17,45,2425,150,760,222
5672,fctype5672,20,38,2419,127,765,216
5673,fctype5673,22,41,2412,108,771,217
5674,fctype5674,19,51,2403,85,779,225
5675,fctype5675,21,75,2365,30,789,240
5676,fctype5676,18,22,2346,0,800,206
5677,fctype5677,20,336,2346,30,808,171
5678,fctype5678,25,318,2357,42,816,148
5679,fctype5679,25,327,2366,67,825,152
5680,fctype5680,24,347,2372,95,836,166
5681,fctype5681,25,354,2372,124,847,170
5682,fctype5682,25,337,2373,153,834,158
5683,fctype5683,28,297,2393,212,799,129
5684,fctype5684,32,292,2411,242,782,117
5685,fctype5685,31,296,2428,272,767,121
5686,fctype5686,26,303,2444,301,752,138
5687,fctype5687,21,317,2454,331,738,161
5688,fctype5688,18,327,2459,342,725,172
5689,fctype5689,11,333,2470,309,693,196
5690,fctype5690,7,306,2472,295,684,201
5691,fctype5691,3,246,2476,285,677,213
5692,fctype5692,6,163,2472,272,666,226
5693,fctype5693,4,187,2474,270,663,220
5694,fctype5694,15,95,2464,270,660,243
5695,fctype5695,16,89,2455,258,661,243
5696,fctype5696,18,86,2446,242,663,243
5697,fctype5697,17,87,2436,218,666,243
5698,fctype5698,16,85,2430,190,671,242
5699,fctype5699,18,76,2420,162,677,239
5700,fctype5700,15,70,2411,134,684,235
5701,fctype5701,17,82,2404,108,693,241
5702,fctype5702,13,75,2368,30,725,235
5703,fctype5703,4,274,2367,30,752,210
5704,fctype5704,7,249,2367,60,767,204
5705,fctype5705,17,243,2373,90,782,185
5706,fctype5706,18,233,2383,120,799,187
5707,fctype5707,12,214,2390,150,816,209
5708,fctype5708,6,201,2389,180,834,218
5709,fctype5709,5,261,2390,210,853,209
5710,fctype5710,4,306,2394,240,872,208
5711,fctype5711,6,315,2394,268,892,205
5712,fctype5712,12,301,2401,323,933,185
5713,fctype5713,13,306,2411,351,955,183
5714,fctype5714,10,339,2413,379,977,199
5715,fctype5715,10,357,2415,408,947,204
5716,fctype5716,10,321,2419,466,888,195
5717,fctype5717,5,315,2421,495,859,206
5718,fctype5718,2,342,2422,524,830,216
5719,fctype5719,5,41,2422,553,800,220
5720,fctype5720,8,40,2419,582,771,221
5721,fctype5721,8,43,2416,612,742,222
5722,fctype5722,2,135,2413,600,684,222
5723,fctype5723,4,139,2413,551,626,227
5724,fctype5724,6,138,2410,524,598,229
5725,fctype5725,6,132,2407,497,569,230
5726,fctype5726,4,140,2407,470,541,225
5727,fctype5727,7,116,2406,443,513,233
5728,fctype5728,18,126,2393,390,457,248
5729,fctype5729,24,125,2383,362,430,252
5730,fctype5730,27,120,2371,335,402,254
5731,fctype5731,27,116,2356,309,376,254
5732,fctype5732,28,114,2344,283,350,254
5733,fctype5733,28,112,2327,258,324,254
5734,fctype5734,23,112,2299,212,277,252
5735,fctype5735,21,116,2288,192,255,251
5736,fctype5736,21,119,2277,170,234,251
5737,fctype5737,20,120,2268,150,212,250
5738,fctype5738,18,119,2258,127,192,248
5739,fctype5739,2,23,3374,170,4401,218
5740,fctype5740,2,326,3374,182,4373,215
5741,fctype5741,2,34,3375,190,4345,219
5742,fctype5742,8,86,3369,216,4290,232
5743,fctype5743,5,75,3365,234,4262,226
5744,fctype5744,3,24,3364,234,4235,218
5745,fctype5745,31,316,3421,210,3797,124
5746,fctype5746,24,332,3430,240,3770,155
5747,fctype5747,20,100,3112,300,2486,249
5748,fctype5748,16,102,3102,270,2464,245
5749,fctype5749,14,105,3095,240,2442,243
5750,fctype5750,13,108,3088,210,2420,241
5751,fctype5751,16,109,3082,180,2398,245
5752,fctype5752,17,111,3072,150,2376,247
5753,fctype5753,19,109,3065,120,2355,249
5754,fctype5754,6,51,3023,30,2230,223
5755,fctype5755,10,344,3023,42,2210,201
5756,fctype5756,15,332,3026,67,2190,185
5757,fctype5757,18,329,3030,85,2170,175
5758,fctype5758,22,324,3036,95,2151,161
5759,fctype5759,23,337,3044,67,2132,164
5760,fctype5760,24,351,3046,42,2113,169
5761,fctype5761,26,358,3048,30,2094,170
5762,fctype5762,17,24,3041,0,2058,208
5763,fctype5763,9,346,3039,30,2040,203
5764,fctype5764,11,298,3043,42,2023,188
5765,fctype5765,14,293,3050,67,2006,179
5766,fctype5766,17,291,3057,95,1989,171
5767,fctype5767,21,285,3067,124,1972,155
5768,fctype5768,23,284,3080,150,1956,149
5769,fctype5769,26,285,3092,175,1940,139
5770,fctype5770,26,290,3108,201,1924,138
5771,fctype5771,27,295,3120,228,1909,135
5772,fctype5772,29,297,3136,256,1894,128
5773,fctype5773,23,306,3149,285,1879,149
5774,fctype5774,19,312,3157,313,1865,167
5775,fctype5775,19,305,3164,342,1852,164
5776,fctype5776,24,297,3174,371,1838,146
5777,fctype5777,27,297,3188,400,1825,136
5778,fctype5778,26,302,3201,430,1811,141
5779,fctype5779,24,312,3212,459,1798,147
5780,fctype5780,26,314,3221,488,1785,143
5781,fctype5781,29,305,3233,518,1773,127
5782,fctype5782,29,298,3249,547,1761,128
5783,fctype5783,22,294,3262,525,1749,153
5784,fctype5784,20,287,3271,499,1738,160
5785,fctype5785,21,287,3283,474,1728,158
5786,fctype5786,12,306,3293,450,1717,185
5787,fctype5787,8,353,3294,426,1708,206
5788,fctype5788,9,353,3294,404,1698,204
5789,fctype5789,10,332,3295,382,1690,196
5790,fctype5790,9,335,3299,361,1681,200
5791,fctype5791,11,43,3299,339,1674,222
5792,fctype5792,16,58,3291,319,1666,230
5793,fctype5793,11,36,3284,300,1660,219
5794,fctype5794,14,355,3284,268,1648,197
5795,fctype5795,19,352,3285,256,1642,182
5796,fctype5796,24,351,3287,247,1638,171
5797,fctype5797,23,355,3289,242,1634,175
5798,fctype5798,15,29,3286,242,1627,213
5799,fctype5799,10,38,3281,247,1608,220
5800,fctype5800,7,63,3279,256,1578,226
5801,fctype5801,12,101,3275,268,1549,241
5802,fctype5802,15,121,3266,283,1519,244
5803,fctype5803,14,143,3261,300,1489,240
5804,fctype5804,15,152,3257,319,1460,237
5805,fctype5805,15,151,3254,339,1430,238
5806,fctype5806,16,145,3249,361,1401,241
5807,fctype5807,17,142,3244,384,1371,242
5808,fctype5808,14,148,3238,408,1342,238
5809,fctype5809,16,139,3236,402,1312,242
5810,fctype5810,22,122,3227,376,1283,251
5811,fctype5811,24,121,3215,350,1253,252
5812,fctype5812,22,124,3204,324,1224,250
5813,fctype5813,18,123,3195,300,1194,248
5814,fctype5814,15,122,3187,277,1165,244
5815,fctype5815,12,129,3182,255,1136,240
5816,fctype5816,15,131,3177,234,1106,243
5817,fctype5817,20,125,3170,216,1077,249
5818,fctype5818,19,129,3159,201,1048,248
5819,fctype5819,17,147,3149,182,990,240
5820,fctype5820,16,148,3144,180,960,239
5821,fctype5821,13,158,3140,182,931,234
5822,fctype5822,12,166,3139,190,902,230
5823,fctype5823,14,143,3137,201,874,239
5824,fctype5824,19,124,3130,216,845,248
5825,fctype5825,20,113,3120,228,816,249
5826,fctype5826,18,98,3110,242,787,246
5827,fctype5827,22,82,3101,256,759,244
5828,fctype5828,28,78,3086,268,731,242
5829,fctype5829,24,77,3070,270,702,242
5830,fctype5830,20,82,3060,270,674,243
5831,fctype5831,23,89,3048,272,646,247
5832,fctype5832,23,92,3035,277,618,248
5833,fctype5833,24,94,3023,285,591,249
5834,fctype5834,28,90,3008,295,564,249
5835,fctype5835,25,81,2992,309,537,244
5836,fctype5836,21,74,2980,323,510,240
5837,fctype5837,22,75,2969,330,484,241
5838,fctype5838,24,74,2957,330,458,240
5839,fctype5839,23,70,2944,323,433,238
5840,fctype5840,22,68,2933,313,408,236
5841,fctype5841,21,67,2922,306,384,236
5842,fctype5842,18,67,2913,301,361,235
5843,fctype5843,18,71,2904,300,331,237
5844,fctype5844,17,75,2895,277,301,239
5845,fctype5845,17,79,2886,247,272,240
5846,fctype5846,17,81,2877,218,242,241
5847,fctype5847,17,81,2868,190,212,241
5848,fctype5848,17,82,2859,162,182,241
5849,fctype5849,18,83,2850,134,153,242
5850,fctype5850,19,86,2840,108,124,244
5851,fctype5851,7,174,3004,124,892,224
5852,fctype5852,16,122,2999,95,920,246
5853,fctype5853,23,112,2988,67,949,252
5854,fctype5854,23,105,2975,42,977,252
5855,fctype5855,18,99,2963,30,1006,247
5856,fctype5856,10,87,2955,0,1034,236
5857,fctype5857,4,41,2952,0,1063,220
5858,fctype5858,4,324,2952,30,1092,209
5859,fctype5859,5,294,2955,60,1121,207
5860,fctype5860,3,270,2957,90,1150,212
5861,fctype5861,1,211,2958,108,1179,218
5862,fctype5862,1,180,2958,127,1208,219
5863,fctype5863,0,180,2958,150,1237,219
5864,fctype5864,1,153,2958,175,1266,220
5865,fctype5865,2,162,2958,201,1295,220
5866,fctype5866,2,108,2957,228,1324,221
5867,fctype5867,1,31,2955,242,1354,218
5868,fctype5868,2,352,2956,258,1383,216
5869,fctype5869,2,45,2956,277,1412,220
5870,fctype5870,5,66,2955,258,1442,225
5871,fctype5871,7,57,2952,242,1471,225
5872,fctype5872,7,18,2949,228,1500,215
5873,fctype5873,9,344,2950,216,1530,203
5874,fctype5874,10,333,2952,201,1559,197
5875,fctype5875,11,319,2954,190,1589,192
5876,fctype5876,13,299,2959,182,1618,182
5877,fctype5877,14,288,2967,175,1648,180
5878,fctype5878,9,284,2974,162,1677,195
5879,fctype5879,2,284,2977,153,1707,214
5880,fctype5880,4,83,2976,150,1736,225
5881,fctype5881,7,75,2972,150,1766,229
5882,fctype5882,9,67,2968,134,1795,229
5883,fctype5883,10,63,2958,85,1854,229
5884,fctype5884,7,67,2954,67,1884,228
5885,fctype5885,5,75,2952,60,1914,226
5886,fctype5886,3,103,2950,60,1943,225
5887,fctype5887,4,157,2949,60,1973,224
5888,fctype5888,5,169,2948,67,2003,224
5889,fctype5889,5,162,2947,85,2032,224
5890,fctype5890,4,155,2946,95,2062,224
5891,fctype5891,4,145,2945,85,2092,225
5892,fctype5892,5,117,2944,67,2121,229
5893,fctype5893,6,95,2940,42,2151,229
5894,fctype5894,4,45,2938,30,2177,221
5895,fctype5895,7,27,2938,0,2203,218
5896,fctype5896,11,45,2935,30,2229,223
5897,fctype5897,15,50,2929,30,2255,226
5898,fctype5898,17,49,2923,30,2282,225
5899,fctype5899,18,50,2916,42,2308,225
5900,fctype5900,18,53,2908,60,2335,227
5901,fctype5901,16,58,2900,67,2361,230
5902,fctype5902,14,61,2893,85,2388,231
5903,fctype5903,13,62,2887,90,2415,230
5904,fctype5904,11,52,2881,85,2442,226
5905,fctype5905,10,31,2878,60,2469,218
5906,fctype5906,10,335,2877,0,2523,198
5907,fctype5907,12,315,2880,0,2550,187
5908,fctype5908,15,305,2886,30,2577,177
5909,fctype5909,17,294,2893,30,2604,168
5910,fctype5910,20,283,2903,0,2632,161
5911,fctype5911,24,274,2915,0,2659,147
5912,fctype5912,29,270,2931,30,2687,132
5913,fctype5913,31,272,2948,60,2714,124
5914,fctype5914,30,276,2966,85,2742,126
5915,fctype5915,27,281,2982,108,2769,136
5916,fctype5916,24,288,2996,127,2797,147
5917,fctype5917,20,296,3007,150,2825,160
5918,fctype5918,18,301,3016,170,2852,169
5919,fctype5919,15,304,3024,192,2880,176
5920,fctype5920,13,314,3030,216,2898,185
5921,fctype5921,12,324,3034,242,2911,189
5922,fctype5922,11,333,3037,268,2925,196
5923,fctype5923,7,42,3037,323,2952,221
5924,fctype5924,5,41,3034,350,2967,221
5925,fctype5925,4,36,3034,457,3025,219
5926,fctype5926,6,61,3031,484,3041,225
5927,fctype5927,6,48,3028,509,3056,223
5928,fctype5928,6,36,3026,531,3072,220
5929,fctype5929,7,27,3024,534,3088,218
5930,fctype5930,6,354,3023,488,3120,209
5931,fctype5931,5,15,3024,467,3136,215
5932,fctype5932,7,63,3022,446,3148,227
5933,fctype5933,10,78,3017,426,3159,234
5934,fctype5934,11,82,3011,408,3171,235
5935,fctype5935,11,81,3005,391,3183,235
5936,fctype5936,9,71,2999,376,3195,230
5937,fctype5937,7,45,2996,362,3208,222
5938,fctype5938,7,29,2994,351,3221,218
5939,fctype5939,8,14,2992,342,3234,213
5940,fctype5940,9,357,2992,335,3219,207
5941,fctype5941,10,349,2993,331,3189,202
5942,fctype5942,11,349,2994,330,3159,200
5943,fctype5943,13,341,2995,331,3129,192
5944,fctype5944,16,331,2999,335,3099,181
5945,fctype5945,17,332,3004,342,3069,179
5946,fctype5946,16,345,3008,351,3039,187
5947,fctype5947,14,357,3009,362,3010,197
5948,fctype5948,11,358,3009,376,2980,203
5949,fctype5949,7,344,3009,391,2950,206
5950,fctype5950,5,319,3010,408,2920,207
5951,fctype5951,3,309,3012,426,2890,210
5952,fctype5952,1,72,3012,467,2830,219
5953,fctype5953,0,225,3012,488,2800,218
5954,fctype5954,1,162,3012,511,2770,219
5955,fctype5955,2,172,3012,534,2741,220
5956,fctype5956,4,194,3012,541,2711,219
5957,fctype5957,6,185,3013,516,2681,221
5958,fctype5958,6,162,3013,492,2651,226
5959,fctype5959,7,135,3011,469,2621,231
5960,fctype5960,8,128,3007,446,2591,234
5961,fctype5961,9,131,3003,424,2561,235
5962,fctype5962,9,133,2999,404,2531,235
5963,fctype5963,8,135,2996,382,2502,234
5964,fctype5964,7,127,2994,361,2472,232
5965,fctype5965,8,112,2991,339,2442,235
5966,fctype5966,13,102,2986,313,2412,241
5967,fctype5967,18,97,2978,285,2382,246
5968,fctype5968,20,96,2967,256,2352,248
5969,fctype5969,19,98,2956,228,2322,247
5970,fctype5970,16,102,2946,201,2293,245
5971,fctype5971,12,40,3019,418,175,221
5972,fctype5972,15,57,3014,390,190,229
5973,fctype5973,18,73,3005,362,201,238
5974,fctype5974,18,85,2995,335,216,243
5975,fctype5975,14,90,2986,309,228,240
5976,fctype5976,11,88,2983,283,242,236
5977,fctype5977,9,93,2976,258,258,235
5978,fctype5978,9,111,2972,234,277,236
5979,fctype5979,11,114,2965,212,297,239
5980,fctype5980,20,78,2409,319,874,241
5981,fctype5981,21,82,2399,297,902,244
5982,fctype5982,24,89,2387,277,931,248
5983,fctype5983,24,95,2373,258,960,250
5984,fctype5984,21,98,2359,242,990,249
5985,fctype5985,12,132,2345,218,1048,239
5986,fctype5986,18,140,2338,212,1077,244
5987,fctype5987,19,142,2333,210,1106,244
5988,fctype5988,18,126,2325,180,1136,247
5989,fctype5989,10,89,2308,120,1194,235
5990,fctype5990,8,36,2305,90,1224,220
5991,fctype5991,15,41,2305,60,1253,221
5992,fctype5992,22,55,2297,30,1283,227
5993,fctype5993,18,56,2285,0,1312,229
5994,fctype5994,17,273,2287,30,1371,174
5995,fctype5995,22,283,2300,60,1401,155
5996,fctype5996,22,301,2324,120,1460,153
5997,fctype5997,18,316,2332,150,1489,170
5998,fctype5998,15,340,2336,162,1519,187
5999,fctype5999,16,354,2339,108,1565,192
6000,fctype6000,15,350,2338,85,1535,191
6001,fctype6001,16,350,2342,67,1505,188
6002,fctype6002,19,353,2341,42,1475,185
6003,fctype6003,19,343,2344,30,1445,179
6004,fctype6004,16,323,2346,0,1415,178
6005,fctype6005,18,284,2353,30,1385,168
6006,fctype6006,23,267,2380,60,1325,155
6007,fctype6007,18,271,2393,67,1296,168
6008,fctype6008,14,286,2401,85,1266,179
6009,fctype6009,15,309,2407,108,1236,178
6010,fctype6010,16,328,2413,127,1206,179
6011,fctype6011,17,344,2416,150,1176,183
6012,fctype6012,19,359,2418,170,1146,189
6013,fctype6013,19,353,2416,192,1116,185
6014,fctype6014,12,303,2423,234,1057,188
6015,fctype6015,13,263,2430,255,1027,186
6016,fctype6016,17,251,2439,242,997,181
6017,fctype6017,16,245,2447,216,967,187
6018,fctype6018,14,241,2453,192,938,192
6019,fctype6019,10,223,2463,150,878,207
6020,fctype6020,6,119,2468,124,819,231
6021,fctype6021,13,103,2462,120,789,241
6022,fctype6022,16,106,2455,108,760,246
6023,fctype6023,25,113,2435,85,700,253
6024,fctype6024,26,115,2421,67,671,254
6025,fctype6025,26,116,2408,42,641,254
6026,fctype6026,25,118,2394,30,612,253
6027,fctype6027,23,121,2382,30,582,251
6028,fctype6028,20,114,2371,30,553,250
6029,fctype6029,13,35,2344,30,437,218
6030,fctype6030,11,43,2342,30,408,222
6031,fctype6031,12,59,2337,42,379,229
6032,fctype6032,13,67,2331,67,351,232
6033,fctype6033,4,103,2495,342,30,227
6034,fctype6034,5,92,2492,324,42,229
6035,fctype6035,2,45,2489,309,60,220
6036,fctype6036,6,331,2490,295,67,206
6037,fctype6037,8,353,2492,285,85,207
6038,fctype6038,7,21,2492,277,95,215
6039,fctype6039,9,19,2490,272,108,214
6040,fctype6040,17,333,2489,285,212,180
6041,fctype6041,18,321,2495,295,234,171
6042,fctype6042,18,316,2502,309,234,170
6043,fctype6043,17,308,2509,324,212,172
6044,fctype6044,12,307,2517,342,192,187
6045,fctype6045,11,318,2523,382,162,190
6046,fctype6046,11,322,2527,404,153,191
6047,fctype6047,8,329,2532,402,150,200
6048,fctype6048,6,328,2531,376,150,205
6049,fctype6049,7,312,2534,350,150,202
6050,fctype6050,6,81,2536,300,153,228
6051,fctype6051,9,88,2530,277,150,234
6052,fctype6052,5,80,2526,255,134,227
6053,fctype6053,4,50,2525,234,124,221
6054,fctype6054,7,50,2524,216,120,224
6055,fctype6055,8,30,2519,201,120,218
6056,fctype6056,8,347,2519,190,120,206
6057,fctype6057,10,335,2521,182,120,198
6058,fctype6058,11,343,2524,180,124,199
6059,fctype6059,5,347,2524,180,150,210
6060,fctype6060,2,307,2526,150,170,213
6061,fctype6061,5,99,2525,120,192,228
6062,fctype6062,7,98,2520,90,212,232
6063,fctype6063,7,101,2517,60,234,233
6064,fctype6064,5,113,2512,0,277,230
6065,fctype6065,5,95,2506,0,300,229
6066,fctype6066,6,334,2510,42,350,206
6067,fctype6067,6,17,2509,67,376,215
6068,fctype6068,4,354,2507,85,402,212
6069,fctype6069,3,69,2510,108,430,223
6070,fctype6070,12,101,2504,134,457,241
6071,fctype6071,15,106,2496,162,485,244
6072,fctype6072,16,97,2488,190,513,245
6073,fctype6073,20,82,2478,216,541,243
6074,fctype6074,22,74,2467,242,569,240
6075,fctype6075,23,73,2457,242,598,239
6076,fctype6076,23,68,2443,212,626,236
6077,fctype6077,23,55,2432,182,641,227
6078,fctype6078,22,32,2421,153,636,209
6079,fctype6079,28,33,2403,42,630,203
6080,fctype6080,23,32,2394,30,631,207
6081,fctype6081,21,326,2394,30,636,164
6082,fctype6082,28,313,2403,60,641,132
6083,fctype6083,33,312,2418,90,648,117
6084,fctype6084,27,326,2432,120,655,143
6085,fctype6085,20,341,2435,150,664,175
6086,fctype6086,17,325,2439,180,674,177
6087,fctype6087,8,322,2457,234,698,199
6088,fctype6088,11,52,2452,255,711,226
6089,fctype6089,11,33,2445,277,720,218
6090,fctype6090,13,353,2444,277,720,196
6091,fctype6091,15,17,2444,218,721,207
6092,fctype6092,12,37,2443,190,722,219
6093,fctype6093,13,54,2437,162,726,227
6094,fctype6094,13,42,2430,134,730,222
6095,fctype6095,16,37,2427,108,735,218
6096,fctype6096,23,64,2410,67,750,234
6097,fctype6097,21,78,2397,42,751,242
6098,fctype6098,20,91,2385,30,752,246
6099,fctype6099,22,346,2358,42,779,173
6100,fctype6100,21,317,2365,67,787,161
6101,fctype6101,21,308,2376,85,797,160
6102,fctype6102,18,329,2384,108,808,173
6103,fctype6103,26,341,2388,162,811,158
6104,fctype6104,27,331,2393,190,792,148
6105,fctype6105,28,312,2401,218,774,133
6106,fctype6106,32,296,2417,247,757,115
6107,fctype6107,29,294,2437,277,741,125
6108,fctype6108,23,294,2449,306,726,151
6109,fctype6109,17,298,2460,323,711,170
6110,fctype6110,13,311,2466,313,698,184
